[0.418, 16.0, 15.0, 0.762];[0.448, 14.0, 9.333, 0.786];[1, 0];
[0.439, 17.0, 8.667, 0.854];[0.488, 15.0, 10.667, 0.72];[1, 0];
[0.403, 13.333, 18.333, 0.712];[0.425, 16.667, 13.0, 0.76];[1, 0];
[0.518, 14.333, 6.0, 0.661];[0.408, 11.333, 8.333, 0.778];[0, 1];
[0.421, 12.667, 9.333, 0.753];[0.486, 19.0, 7.667, 0.754];[1, 0];
[0.442, 14.333, 6.0, 0.702];[0.458, 9.333, 6.667, 0.747];[1, 0];
[0.476, 16.333, 9.667, 0.82];[0.444, 19.333, 10.667, 0.822];[1, 0];
[0.403, 13.0, 9.667, 0.856];[0.418, 13.667, 7.667, 0.842];[1, 0];
[0.459, 15.0, 5.0, 0.714];[0.484, 14.0, 9.0, 0.893];[1, 0];
[0.442, 16.667, 6.667, 0.748];[0.483, 9.333, 7.667, 0.803];[1, 0];
[0.452, 13.0, 6.667, 0.786];[0.49, 10.667, 8.333, 0.772];[1, 0];
[0.439, 11.667, 9.0, 0.787];[0.482, 10.333, 11.333, 0.826];[1, 0];
[0.48, 14.667, 9.0, 0.764];[0.49, 16.667, 10.667, 0.755];[0, 1];
[0.438, 12.0, 11.0, 0.762];[0.453, 11.0, 8.333, 0.815];[0, 1];
[0.448, 11.667, 11.0, 0.651];[0.481, 9.333, 12.667, 0.766];[0, 1];
[0.503, 15.0, 12.667, 0.79];[0.449, 12.0, 11.667, 0.824];[1, 0];
[0.477, 13.333, 12.0, 0.815];[0.526, 17.667, 7.0, 0.832];[1, 0];
[0.5, 14.0, 12.667, 0.702];[0.525, 11.667, 8.0, 0.732];[0, 1];
[0.492, 15.667, 9.667, 0.718];[0.504, 16.333, 12.667, 0.804];[0, 1];
[0.486, 13.0, 10.667, 0.76];[0.444, 13.333, 9.0, 0.676];[1, 0];
[0.492, 10.0, 7.667, 0.787];[0.401, 12.667, 16.0, 0.657];[0, 1];
[0.468, 15.667, 13.667, 0.789];[0.456, 14.333, 7.667, 0.799];[1, 0];
[0.461, 11.333, 10.333, 0.723];[0.509, 15.333, 13.333, 0.738];[1, 0];
[0.462, 11.667, 11.333, 0.71];[0.493, 17.0, 9.667, 0.797];[0, 1];
[0.43, 11.667, 8.0, 0.816];[0.449, 11.333, 11.333, 0.674];[0, 1];
[0.431, 13.0, 11.667, 0.766];[0.485, 15.0, 5.667, 0.779];[1, 0];
[0.459, 8.667, 5.667, 0.747];[0.449, 15.333, 15.667, 0.686];[0, 1];
[0.43, 17.333, 13.0, 0.83];[0.518, 11.0, 10.333, 0.745];[0, 1];
[0.428, 9.667, 10.333, 0.848];[0.456, 14.0, 13.333, 0.765];[1, 0];
[0.508, 14.333, 9.667, 0.794];[0.44, 8.667, 11.333, 0.808];[0, 1];
[0.381, 15.0, 10.667, 0.737];[0.453, 13.667, 6.0, 0.774];[1, 0];
[0.484, 12.667, 10.333, 0.804];[0.468, 12.0, 7.667, 0.831];[1, 0];
[0.471, 13.333, 11.667, 0.829];[0.472, 11.0, 11.333, 0.696];[0, 1];
[0.462, 11.0, 11.667, 0.738];[0.441, 14.667, 15.0, 0.737];[0, 1];
[0.445, 10.0, 11.333, 0.888];[0.449, 10.667, 13.0, 0.858];[0, 1];
[0.495, 12.667, 8.0, 0.849];[0.453, 15.0, 10.667, 0.756];[1, 0];
[0.478, 12.0, 10.0, 0.8];[0.468, 15.667, 9.0, 0.754];[0, 1];
[0.448, 14.333, 11.667, 0.719];[0.485, 14.667, 11.667, 0.807];[0, 1];
[0.45, 16.667, 10.667, 0.798];[0.473, 14.667, 11.0, 0.68];[1, 0];
[0.433, 14.333, 8.667, 0.823];[0.432, 16.333, 10.667, 0.753];[1, 0];
[0.461, 17.667, 12.0, 0.872];[0.435, 12.0, 9.667, 0.817];[0, 1];
[0.413, 11.667, 11.333, 0.711];[0.499, 14.667, 11.0, 0.673];[0, 1];
[0.488, 15.0, 11.0, 0.774];[0.481, 13.333, 10.667, 0.688];[0, 1];
[0.434, 12.333, 11.0, 0.715];[0.517, 11.667, 11.333, 0.866];[0, 1];
[0.465, 15.333, 11.667, 0.745];[0.512, 14.0, 9.333, 0.82];[1, 0];
[0.446, 13.0, 10.667, 0.787];[0.422, 13.333, 11.333, 0.754];[0, 1];
[0.417, 10.333, 14.667, 0.592];[0.459, 13.667, 10.333, 0.741];[1, 0];
[0.435, 13.667, 12.333, 0.746];[0.489, 14.333, 9.0, 0.715];[1, 0];
[0.461, 16.0, 8.667, 0.69];[0.459, 12.667, 14.0, 0.718];[1, 0];
[0.472, 12.667, 14.0, 0.779];[0.477, 11.667, 7.0, 0.691];[1, 0];
[0.398, 10.667, 7.667, 0.726];[0.441, 13.333, 11.0, 0.724];[0, 1];
[0.503, 12.333, 9.0, 0.775];[0.471, 18.0, 9.667, 0.705];[1, 0];
[0.498, 15.667, 10.0, 0.865];[0.445, 14.0, 9.0, 0.699];[1, 0];
[0.507, 15.0, 7.333, 0.759];[0.441, 16.0, 8.0, 0.744];[1, 0];
[0.457, 16.333, 12.333, 0.813];[0.44, 16.333, 11.0, 0.752];[0, 1];
[0.473, 9.667, 9.667, 0.717];[0.411, 11.333, 12.0, 0.66];[1, 0];
[0.428, 13.333, 15.333, 0.777];[0.418, 13.333, 10.667, 0.778];[1, 0];
[0.373, 12.333, 19.333, 0.746];[0.49, 15.333, 10.333, 0.687];[0, 1];
[0.515, 10.0, 9.667, 0.771];[0.46, 16.0, 11.0, 0.819];[1, 0];
[0.412, 14.333, 11.0, 0.739];[0.469, 11.667, 11.333, 0.742];[1, 0];
[0.444, 12.0, 10.667, 0.762];[0.416, 14.333, 8.333, 0.717];[1, 0];
[0.428, 13.333, 8.0, 0.731];[0.523, 12.333, 7.667, 0.796];[0, 1];
[0.45, 12.333, 10.0, 0.689];[0.44, 12.333, 9.667, 0.858];[0, 1];
[0.439, 14.667, 14.333, 0.778];[0.509, 15.0, 9.0, 0.815];[0, 1];
[0.503, 12.333, 11.0, 0.792];[0.502, 14.667, 13.667, 0.738];[1, 0];
[0.4, 9.667, 14.0, 0.715];[0.493, 14.333, 11.667, 0.751];[1, 0];
[0.428, 18.333, 11.667, 0.809];[0.43, 14.333, 12.0, 0.687];[0, 1];
[0.431, 14.0, 11.333, 0.885];[0.495, 15.0, 8.0, 0.847];[0, 1];
[0.43, 15.333, 13.333, 0.782];[0.498, 11.0, 9.667, 0.805];[0, 1];
[0.49, 11.667, 8.333, 0.767];[0.425, 7.0, 7.667, 0.844];[1, 0];
[0.481, 14.0, 8.667, 0.848];[0.449, 14.0, 10.667, 0.783];[1, 0];
[0.44, 13.0, 13.0, 0.858];[0.468, 13.667, 9.667, 0.704];[1, 0];
[0.458, 13.333, 8.667, 0.751];[0.427, 11.333, 15.0, 0.731];[0, 1];
[0.484, 11.667, 9.0, 0.826];[0.488, 16.0, 11.333, 0.818];[0, 1];
[0.453, 15.333, 8.333, 0.768];[0.488, 11.333, 11.0, 0.793];[1, 0];
[0.494, 13.0, 8.0, 0.841];[0.44, 12.667, 8.333, 0.735];[1, 0];
[0.467, 10.667, 9.0, 0.67];[0.419, 13.0, 12.333, 0.844];[1, 0];
[0.459, 17.333, 9.333, 0.868];[0.465, 11.333, 11.0, 0.846];[1, 0];
[0.439, 11.667, 11.667, 0.74];[0.481, 11.0, 7.667, 0.851];[0, 1];
[0.459, 12.667, 9.0, 0.662];[0.414, 13.667, 13.333, 0.738];[1, 0];
[0.482, 12.333, 10.667, 0.738];[0.446, 16.0, 9.667, 0.735];[1, 0];
[0.45, 13.333, 9.0, 0.744];[0.473, 14.667, 8.333, 0.757];[1, 0];
[0.437, 16.667, 8.0, 0.795];[0.47, 15.0, 11.333, 0.773];[0, 1];
[0.446, 12.667, 8.333, 0.719];[0.458, 16.333, 10.0, 0.767];[0, 1];
[0.445, 16.333, 12.333, 0.815];[0.448, 16.667, 9.667, 0.784];[1, 0];
[0.44, 10.333, 10.0, 0.796];[0.417, 13.667, 10.667, 0.708];[0, 1];
[0.451, 10.0, 8.333, 0.862];[0.443, 12.0, 11.333, 0.855];[1, 0];
[0.461, 16.333, 12.333, 0.789];[0.498, 16.0, 12.0, 0.707];[0, 1];
[0.428, 11.667, 10.333, 0.745];[0.44, 7.333, 13.667, 0.772];[0, 1];
[0.499, 15.0, 9.0, 0.784];[0.483, 11.0, 11.333, 0.787];[1, 0];
[0.44, 12.667, 8.0, 0.814];[0.453, 19.667, 11.333, 0.77];[1, 0];
[0.462, 14.333, 13.667, 0.742];[0.444, 11.333, 12.333, 0.745];[1, 0];
[0.492, 8.667, 6.333, 0.813];[0.472, 16.333, 10.667, 0.703];[0, 1];
[0.446, 11.0, 10.333, 0.828];[0.492, 15.667, 9.0, 0.645];[1, 0];
[0.481, 14.333, 6.0, 0.762];[0.428, 13.667, 11.667, 0.719];[0, 1];
[0.431, 11.667, 9.333, 0.727];[0.446, 13.0, 9.667, 0.832];[0, 1];
[0.438, 15.0, 10.667, 0.871];[0.457, 10.333, 8.667, 0.844];[1, 0];
[0.516, 11.333, 11.333, 0.795];[0.448, 10.0, 10.333, 0.824];[0, 1];
[0.483, 12.667, 9.667, 0.816];[0.489, 14.0, 11.667, 0.729];[0, 1];
[0.486, 11.667, 13.667, 0.719];[0.531, 13.333, 9.667, 0.722];[0, 1];
[0.479, 13.0, 8.0, 0.596];[0.453, 10.0, 8.667, 0.808];[0, 1];
[0.403, 12.667, 6.667, 0.762];[0.41, 14.667, 10.0, 0.719];[0, 1];
[0.504, 15.667, 10.667, 0.672];[0.45, 12.0, 11.667, 0.827];[0, 1];
[0.515, 11.0, 6.333, 0.718];[0.495, 10.333, 5.667, 0.68];[0, 1];
[0.428, 18.333, 15.667, 0.779];[0.413, 13.0, 12.333, 0.711];[0, 1];
[0.454, 13.667, 7.667, 0.742];[0.497, 10.0, 4.333, 0.725];[1, 0];
[0.462, 13.333, 9.667, 0.765];[0.467, 12.667, 6.333, 0.837];[0, 1];
[0.535, 15.0, 12.667, 0.792];[0.453, 19.333, 11.667, 0.768];[1, 0];
[0.479, 9.667, 9.667, 0.682];[0.487, 13.333, 6.667, 0.778];[0, 1];
[0.435, 15.667, 18.0, 0.77];[0.473, 15.333, 11.333, 0.749];[0, 1];
[0.455, 13.0, 7.0, 0.733];[0.536, 17.333, 9.333, 0.721];[0, 1];
[0.488, 18.0, 8.333, 0.825];[0.452, 12.0, 9.667, 0.718];[1, 0];
[0.454, 14.0, 11.667, 0.718];[0.501, 13.333, 9.0, 0.796];[1, 0];
[0.483, 12.0, 6.667, 0.774];[0.509, 11.333, 5.667, 0.666];[0, 1];
[0.491, 11.333, 9.0, 0.725];[0.416, 16.667, 12.0, 0.845];[1, 0];
[0.447, 15.0, 7.0, 0.656];[0.494, 12.0, 6.0, 0.652];[1, 0];
[0.425, 7.333, 13.0, 0.782];[0.41, 14.667, 14.333, 0.836];[0, 1];
[0.454, 12.667, 9.667, 0.82];[0.484, 14.333, 9.333, 0.599];[1, 0];
[0.385, 16.0, 15.333, 0.734];[0.409, 14.667, 12.0, 0.742];[0, 1];
[0.485, 12.333, 12.333, 0.809];[0.462, 11.333, 9.333, 0.735];[0, 1];
[0.479, 9.667, 5.0, 0.782];[0.442, 12.333, 10.333, 0.762];[1, 0];
[0.478, 11.667, 8.333, 0.83];[0.449, 11.0, 9.333, 0.853];[0, 1];
[0.468, 17.667, 12.333, 0.859];[0.466, 17.333, 9.0, 0.741];[1, 0];
[0.474, 13.667, 8.333, 0.757];[0.398, 7.0, 13.667, 0.723];[1, 0];
[0.425, 15.333, 7.333, 0.95];[0.458, 16.667, 11.333, 0.795];[1, 0];
[0.436, 10.333, 10.333, 0.821];[0.461, 12.667, 10.667, 0.74];[0, 1];
[0.435, 11.333, 12.0, 0.859];[0.483, 14.0, 13.0, 0.746];[0, 1];
[0.447, 11.0, 10.667, 0.701];[0.45, 16.333, 11.333, 0.699];[1, 0];
[0.497, 14.667, 10.667, 0.709];[0.449, 11.667, 9.333, 0.793];[1, 0];
[0.456, 13.0, 12.667, 0.76];[0.468, 11.0, 12.667, 0.902];[0, 1];
[0.466, 13.0, 10.0, 0.758];[0.497, 13.667, 12.0, 0.768];[0, 1];
[0.465, 15.333, 11.0, 0.771];[0.476, 13.0, 7.0, 0.777];[1, 0];
[0.423, 8.667, 7.0, 0.68];[0.427, 10.333, 9.667, 0.729];[0, 1];
[0.437, 12.667, 8.667, 0.753];[0.445, 12.333, 8.333, 0.836];[0, 1];
[0.429, 14.333, 10.667, 0.658];[0.445, 11.667, 10.667, 0.715];[0, 1];
[0.452, 12.333, 8.667, 0.791];[0.479, 12.667, 6.667, 0.842];[0, 1];
[0.454, 15.333, 12.333, 0.642];[0.422, 14.667, 14.667, 0.784];[1, 0];
[0.481, 12.0, 10.0, 0.724];[0.466, 15.667, 12.0, 0.802];[1, 0];
[0.382, 11.0, 9.667, 0.782];[0.476, 16.667, 10.333, 0.827];[0, 1];
[0.429, 13.333, 9.0, 0.742];[0.456, 11.667, 6.667, 0.833];[0, 1];
[0.438, 13.667, 6.667, 0.762];[0.392, 15.667, 12.333, 0.657];[0, 1];
[0.474, 10.0, 9.333, 0.763];[0.417, 17.0, 10.0, 0.696];[1, 0];
[0.463, 11.333, 9.333, 0.862];[0.433, 19.0, 13.0, 0.743];[1, 0];
[0.418, 13.0, 8.667, 0.831];[0.459, 11.0, 9.333, 0.851];[1, 0];
[0.462, 11.667, 10.667, 0.741];[0.451, 13.0, 8.667, 0.751];[0, 1];
[0.484, 14.667, 6.333, 0.677];[0.432, 12.333, 11.0, 0.759];[0, 1];
[0.457, 13.667, 7.667, 0.886];[0.488, 11.333, 10.667, 0.873];[1, 0];
[0.45, 11.0, 6.333, 0.766];[0.515, 16.667, 10.667, 0.783];[0, 1];
[0.533, 13.667, 11.667, 0.794];[0.484, 11.333, 10.667, 0.82];[1, 0];
[0.458, 15.0, 11.0, 0.665];[0.471, 13.0, 12.667, 0.744];[0, 1];
[0.456, 13.0, 12.667, 0.811];[0.446, 11.667, 9.0, 0.802];[1, 0];
[0.423, 11.667, 11.0, 0.848];[0.446, 15.667, 13.333, 0.826];[0, 1];
[0.515, 11.0, 6.667, 0.859];[0.434, 12.667, 12.0, 0.757];[1, 0];
[0.465, 13.667, 7.0, 0.868];[0.425, 12.667, 9.0, 0.817];[0, 1];
[0.515, 13.0, 10.333, 0.797];[0.458, 14.667, 10.667, 0.812];[1, 0];
[0.45, 14.667, 9.333, 0.755];[0.442, 16.0, 13.333, 0.756];[1, 0];
[0.464, 11.0, 6.667, 0.63];[0.461, 14.0, 9.667, 0.774];[1, 0];
[0.425, 14.0, 9.333, 0.793];[0.455, 13.667, 8.667, 0.773];[0, 1];
[0.402, 13.667, 10.333, 0.796];[0.468, 15.333, 10.333, 0.786];[0, 1];
[0.419, 12.333, 13.333, 0.809];[0.478, 14.333, 13.0, 0.815];[0, 1];
[0.513, 17.0, 9.333, 0.825];[0.448, 16.667, 8.333, 0.737];[1, 0];
[0.466, 12.333, 10.0, 0.738];[0.484, 13.0, 7.667, 0.85];[0, 1];
[0.483, 16.0, 10.667, 0.805];[0.482, 17.0, 8.333, 0.758];[0, 1];
[0.427, 11.333, 12.333, 0.744];[0.462, 15.333, 9.0, 0.653];[0, 1];
[0.438, 14.333, 7.667, 0.826];[0.456, 13.0, 9.0, 0.763];[1, 0];
[0.489, 14.0, 10.0, 0.641];[0.486, 11.333, 5.0, 0.798];[1, 0];
[0.469, 13.333, 9.333, 0.835];[0.523, 12.0, 13.0, 0.905];[1, 0];
[0.477, 13.667, 7.333, 0.824];[0.504, 16.0, 12.333, 0.743];[1, 0];
[0.476, 14.667, 12.0, 0.658];[0.451, 12.0, 11.667, 0.736];[1, 0];
[0.446, 15.333, 7.333, 0.749];[0.463, 10.0, 7.667, 0.778];[1, 0];
[0.464, 13.333, 8.0, 0.893];[0.481, 14.0, 10.333, 0.79];[0, 1];
[0.459, 13.0, 9.667, 0.809];[0.451, 12.333, 7.333, 0.767];[0, 1];
[0.455, 10.333, 10.333, 0.841];[0.423, 11.333, 12.667, 0.756];[0, 1];
[0.468, 14.0, 13.0, 0.781];[0.517, 12.0, 9.0, 0.655];[0, 1];
[0.459, 15.0, 14.0, 0.826];[0.491, 11.0, 6.0, 0.79];[1, 0];
[0.456, 10.667, 9.333, 0.82];[0.481, 14.667, 8.667, 0.801];[0, 1];
[0.458, 12.0, 7.667, 0.827];[0.464, 11.667, 10.333, 0.769];[0, 1];
[0.397, 10.667, 14.667, 0.817];[0.449, 16.667, 9.333, 0.729];[0, 1];
[0.42, 10.333, 17.0, 0.643];[0.493, 17.333, 12.333, 0.755];[1, 0];
[0.504, 18.333, 5.667, 0.806];[0.461, 13.667, 6.333, 0.776];[0, 1];
[0.477, 9.333, 9.333, 0.717];[0.504, 15.0, 5.667, 0.891];[0, 1];
[0.525, 13.0, 6.667, 0.792];[0.417, 22.0, 14.0, 0.737];[1, 0];
[0.459, 15.0, 9.667, 0.724];[0.47, 15.0, 8.667, 0.813];[1, 0];
[0.455, 15.667, 11.0, 0.808];[0.47, 13.333, 13.0, 0.692];[0, 1];
[0.475, 8.667, 7.667, 0.769];[0.487, 11.333, 5.667, 0.778];[1, 0];
[0.466, 10.333, 9.333, 0.734];[0.434, 16.333, 14.667, 0.739];[0, 1];
[0.431, 13.333, 8.667, 0.787];[0.448, 13.667, 11.0, 0.741];[0, 1];
[0.463, 11.0, 8.667, 0.747];[0.531, 12.0, 6.333, 0.864];[0, 1];
[0.426, 11.333, 12.667, 0.757];[0.482, 13.333, 5.667, 0.748];[1, 0];
[0.421, 16.667, 11.333, 0.731];[0.488, 18.0, 14.667, 0.765];[0, 1];
[0.475, 15.333, 7.667, 0.823];[0.406, 12.667, 19.333, 0.799];[0, 1];
[0.449, 12.667, 14.0, 0.797];[0.467, 12.667, 8.0, 0.686];[1, 0];
[0.432, 13.333, 8.667, 0.765];[0.413, 17.333, 13.333, 0.637];[0, 1];
[0.546, 13.333, 8.333, 0.833];[0.441, 14.667, 9.333, 0.766];[1, 0];
[0.392, 14.667, 8.667, 0.681];[0.434, 13.667, 9.0, 0.76];[1, 0];
[0.47, 13.333, 6.333, 0.839];[0.425, 12.667, 13.0, 0.847];[1, 0];
[0.372, 19.0, 11.0, 0.65];[0.466, 14.0, 8.0, 0.833];[1, 0];
[0.503, 19.667, 9.333, 0.801];[0.5, 15.333, 8.0, 0.829];[0, 1];
[0.457, 13.667, 7.667, 0.828];[0.442, 14.333, 9.333, 0.846];[1, 0];
[0.519, 11.0, 11.0, 0.674];[0.439, 11.667, 10.0, 0.868];[1, 0];
[0.493, 14.667, 7.0, 0.828];[0.489, 12.333, 7.333, 0.753];[0, 1];
[0.455, 14.0, 11.333, 0.765];[0.483, 11.0, 8.333, 0.791];[1, 0];
[0.48, 14.667, 9.333, 0.75];[0.436, 12.0, 11.333, 0.745];[1, 0];
[0.456, 14.333, 13.667, 0.711];[0.474, 13.0, 8.667, 0.853];[0, 1];
[0.445, 11.667, 10.667, 0.795];[0.473, 15.667, 9.667, 0.722];[0, 1];
[0.432, 13.333, 11.0, 0.735];[0.492, 12.667, 5.333, 0.846];[1, 0];
[0.484, 10.0, 9.667, 0.791];[0.439, 12.667, 10.667, 0.705];[0, 1];
[0.503, 12.667, 6.667, 0.838];[0.451, 16.333, 11.333, 0.731];[1, 0];
[0.378, 13.333, 13.667, 0.807];[0.475, 19.333, 11.333, 0.754];[1, 0];
[0.443, 15.0, 9.333, 0.626];[0.447, 15.0, 9.333, 0.748];[1, 0];
[0.481, 17.667, 9.667, 0.749];[0.466, 18.333, 7.667, 0.852];[0, 1];
[0.46, 12.333, 12.333, 0.757];[0.492, 14.667, 9.333, 0.797];[0, 1];
[0.422, 10.667, 7.333, 0.68];[0.478, 10.333, 11.333, 0.753];[1, 0];
[0.418, 10.333, 9.0, 0.743];[0.413, 16.667, 9.0, 0.765];[0, 1];
[0.476, 15.0, 12.333, 0.727];[0.437, 11.667, 6.333, 0.759];[1, 0];
[0.446, 16.0, 13.0, 0.769];[0.453, 15.333, 6.667, 0.735];[1, 0];
[0.497, 13.667, 7.0, 0.783];[0.49, 14.0, 10.333, 0.812];[0, 1];
[0.411, 15.333, 10.0, 0.766];[0.484, 17.667, 8.667, 0.756];[1, 0];
[0.418, 12.667, 8.667, 0.797];[0.477, 17.333, 15.333, 0.748];[0, 1];
[0.467, 17.667, 10.0, 0.754];[0.439, 15.0, 10.667, 0.547];[1, 0];
[0.432, 11.0, 6.667, 0.833];[0.429, 13.0, 8.667, 0.869];[0, 1];
[0.452, 15.667, 10.333, 0.681];[0.478, 16.667, 13.667, 0.723];[0, 1];
[0.433, 12.0, 9.333, 0.788];[0.431, 16.667, 13.333, 0.681];[0, 1];
[0.46, 12.667, 10.0, 0.855];[0.483, 12.333, 9.0, 0.885];[1, 0];
[0.486, 15.333, 13.667, 0.745];[0.539, 17.667, 8.333, 0.77];[0, 1];
[0.518, 11.333, 6.667, 0.814];[0.386, 15.667, 13.0, 0.82];[0, 1];
[0.459, 15.0, 8.333, 0.764];[0.512, 16.667, 8.0, 0.872];[1, 0];
[0.529, 15.0, 10.667, 0.849];[0.47, 11.333, 10.667, 0.682];[0, 1];
[0.497, 14.667, 14.667, 0.789];[0.46, 15.0, 11.0, 0.827];[1, 0];
[0.4, 14.0, 10.0, 0.755];[0.474, 18.333, 11.0, 0.763];[1, 0];
[0.452, 15.667, 9.0, 0.813];[0.473, 11.667, 8.0, 0.68];[1, 0];
[0.455, 10.667, 13.0, 0.561];[0.499, 11.333, 10.333, 0.81];[1, 0];
[0.488, 13.0, 10.333, 0.734];[0.476, 12.333, 9.333, 0.653];[0, 1];
[0.498, 9.667, 8.333, 0.828];[0.49, 10.667, 9.0, 0.741];[1, 0];
[0.41, 11.667, 11.333, 0.834];[0.451, 12.0, 6.667, 0.776];[0, 1];
[0.432, 16.333, 15.0, 0.699];[0.491, 16.333, 7.667, 0.821];[0, 1];
[0.483, 13.0, 8.333, 0.804];[0.515, 14.0, 11.333, 0.842];[0, 1];
[0.514, 16.0, 11.333, 0.781];[0.472, 12.333, 13.333, 0.715];[1, 0];
[0.432, 14.333, 12.333, 0.845];[0.41, 10.0, 10.333, 0.788];[0, 1];
[0.467, 11.667, 10.667, 0.765];[0.461, 12.333, 9.667, 0.754];[1, 0];
[0.482, 9.333, 12.0, 0.677];[0.41, 13.667, 9.333, 0.783];[0, 1];
[0.459, 11.0, 13.0, 0.805];[0.435, 17.667, 14.667, 0.81];[1, 0];
[0.502, 16.667, 9.333, 0.763];[0.421, 13.333, 17.333, 0.691];[0, 1];
[0.487, 10.667, 9.667, 0.735];[0.532, 16.667, 8.0, 0.773];[1, 0];
[0.441, 13.0, 9.333, 0.646];[0.414, 12.0, 11.0, 0.843];[1, 0];
[0.446, 17.0, 10.0, 0.692];[0.477, 14.0, 7.0, 0.764];[1, 0];
[0.475, 15.0, 8.667, 0.683];[0.445, 16.333, 8.667, 0.785];[0, 1];
[0.449, 12.0, 9.0, 0.736];[0.544, 12.0, 7.667, 0.75];[0, 1];
[0.504, 11.667, 11.667, 0.85];[0.443, 15.667, 8.667, 0.801];[1, 0];
[0.489, 12.0, 9.333, 0.813];[0.413, 12.667, 11.667, 0.744];[1, 0];
[0.478, 15.0, 4.333, 0.785];[0.47, 12.333, 9.667, 0.73];[1, 0];
[0.414, 12.333, 9.667, 0.818];[0.503, 13.0, 9.667, 0.727];[0, 1];
[0.436, 12.333, 11.333, 0.908];[0.471, 10.667, 9.333, 0.74];[1, 0];
[0.485, 13.333, 9.333, 0.763];[0.466, 11.333, 7.0, 0.881];[1, 0];
[0.399, 10.333, 5.667, 0.645];[0.478, 14.333, 9.333, 0.731];[1, 0];
[0.407, 11.0, 10.0, 0.745];[0.467, 11.667, 9.333, 0.702];[0, 1];
[0.48, 11.333, 11.0, 0.854];[0.431, 9.333, 6.0, 0.77];[0, 1];
[0.471, 12.667, 10.0, 0.762];[0.468, 13.333, 7.667, 0.711];[0, 1];
[0.448, 10.667, 8.0, 0.817];[0.44, 10.0, 9.0, 0.692];[0, 1];
[0.481, 10.0, 9.333, 0.835];[0.445, 16.667, 8.333, 0.767];[1, 0];
[0.459, 13.667, 10.333, 0.695];[0.5, 18.0, 6.0, 0.783];[0, 1];
[0.455, 13.333, 11.333, 0.882];[0.488, 14.333, 5.667, 0.82];[1, 0];
[0.456, 12.667, 9.0, 0.716];[0.499, 11.667, 10.333, 0.802];[1, 0];
[0.473, 9.333, 10.0, 0.796];[0.494, 12.0, 7.333, 0.909];[0, 1];
[0.506, 16.0, 9.333, 0.674];[0.456, 13.333, 11.333, 0.762];[0, 1];
[0.424, 14.333, 11.333, 0.773];[0.497, 15.667, 8.667, 0.764];[1, 0];
[0.436, 10.333, 11.0, 0.715];[0.461, 8.0, 12.0, 0.653];[0, 1];
[0.436, 11.667, 15.333, 0.783];[0.447, 15.333, 13.0, 0.721];[0, 1];
[0.467, 16.0, 12.667, 0.879];[0.474, 13.333, 11.667, 0.753];[0, 1];
[0.413, 13.0, 11.0, 0.753];[0.454, 11.333, 10.667, 0.724];[1, 0];
[0.443, 11.333, 9.667, 0.688];[0.465, 17.667, 8.0, 0.758];[1, 0];
[0.443, 13.0, 12.0, 0.621];[0.462, 13.333, 11.0, 0.777];[1, 0];
[0.49, 16.667, 11.333, 0.778];[0.471, 17.667, 13.667, 0.823];[0, 1];
[0.428, 10.667, 12.667, 0.71];[0.479, 17.333, 13.0, 0.757];[1, 0];
[0.347, 9.0, 14.0, 0.667];[0.505, 12.0, 9.0, 0.833];[1, 0];
[0.442, 8.0, 4.667, 0.708];[0.432, 14.333, 14.0, 0.718];[1, 0];
[0.407, 12.333, 10.333, 0.83];[0.462, 15.667, 11.667, 0.787];[1, 0];
[0.485, 13.333, 11.0, 0.811];[0.424, 15.0, 17.0, 0.775];[0, 1];
[0.486, 10.333, 8.667, 0.866];[0.506, 13.333, 8.333, 0.669];[0, 1];
[0.509, 10.0, 10.667, 0.819];[0.505, 12.667, 8.0, 0.831];[1, 0];
[0.422, 10.667, 11.333, 0.713];[0.449, 15.667, 8.0, 0.663];[1, 0];
[0.497, 18.0, 9.333, 0.754];[0.391, 18.333, 8.0, 0.747];[1, 0];
[0.432, 16.333, 12.667, 0.795];[0.458, 11.667, 7.333, 0.663];[1, 0];
[0.492, 15.667, 11.0, 0.678];[0.435, 15.667, 13.667, 0.72];[1, 0];
[0.463, 14.0, 12.333, 0.744];[0.429, 14.333, 9.0, 0.712];[0, 1];
[0.42, 8.0, 12.0, 0.616];[0.423, 13.0, 11.667, 0.785];[1, 0];
[0.524, 16.667, 9.333, 0.675];[0.496, 11.667, 11.333, 0.759];[1, 0];
[0.509, 16.0, 14.0, 0.736];[0.401, 13.667, 11.667, 0.817];[1, 0];
[0.447, 13.0, 9.667, 0.807];[0.431, 13.333, 10.333, 0.689];[0, 1];
[0.476, 12.333, 10.0, 0.803];[0.522, 13.0, 8.667, 0.815];[0, 1];
[0.467, 12.333, 8.333, 0.773];[0.446, 14.667, 14.0, 0.761];[0, 1];
[0.475, 11.667, 11.333, 0.795];[0.403, 13.667, 12.0, 0.708];[1, 0];
[0.468, 10.667, 14.0, 0.784];[0.429, 14.0, 14.667, 0.815];[0, 1];
[0.447, 16.333, 9.0, 0.79];[0.471, 17.0, 12.667, 0.731];[1, 0];
[0.465, 15.333, 10.333, 0.823];[0.471, 16.0, 12.333, 0.709];[1, 0];
[0.432, 9.667, 9.0, 0.721];[0.433, 12.667, 14.0, 0.798];[1, 0];
[0.472, 19.0, 7.667, 0.729];[0.462, 15.333, 9.0, 0.811];[1, 0];
